UUID,DATE,TIME,HOLDING_POINT,EDGE ROTATION,EDGE DIST,EDGE ANGLE,SIDE,MARKING, LIGHT,LONG DIST,LAT DIST,ANGLE,SHA256,CORRECTION,COMMENT,MODIF,SEED,FLIP,SKEW_SIDE,SKEW_TOP,ROTATE_LEFT,ROTATE_RIGHT,BRIGHT,DARK,SHEAR_LEFT,SHEAR_RIGHT,DISTORT,CONTRAST,ORIGINAL,Unnamed: 0
d7f455b4-b1e6-4c5d-a068-70f1a238d651,2021-05-20,16:09:43,0,0,0,0,1,0,1,0,60,0.0,2a9a40ca678b08bb866c0255a982aaf397b10409da5d79289b79dfba2ce0017c,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d1918270-b25f-11eb-9445-16f63a1aa8c9,
1466f43e-26c9-4295-b30b-0ac75cee698f,2021-05-20,16:09:43,0,0,0,0,1,0,0,45,0,67.5,afc0936016093274425a197584cac6ff4ad68c78e6d8b047f98d02134abae8e0,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d1baaf10-b25a-11eb-9445-16f63a1aa8c9,
eedbd8a2-928c-414b-863f-2244aeb873dd,2021-05-20,16:09:43,0,0,0,1,0,1,1,45,15,90.0,611a561d5533da2396d1c4c8f8c9b169b098e403bec3cd7c01ae5d7d470af53f,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d1ff2276-b32c-11eb-9d7f-ccd9ac08c384,
07d9912a-a52a-4f4c-b17f-0f2459275c98,2021-05-20,16:09:43,0,0,0,0,1,0,0,45,30,90.0,98fb6570c50ba94d3cc137540a96a8c3fb3791febde135da943d735ecb6aef1f,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d202fd2a-b259-11eb-9445-16f63a1aa8c9,
d29da784-cb0e-4640-ba53-2e6cef1b23e2,2021-05-20,16:09:43,0,0,0,0,1,0,0,45,0,90.0,acd7b7ac389ab0432ca1682dd23b9d31caed59144683ece799e5e805f3f1c6ce,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d223057e-b25a-11eb-9445-16f63a1aa8c9,
089eea03-dd4d-49c1-ae91-cc459819595f,2021-05-20,16:09:43,0,0,0,0,1,0,1,0,60,22.5,b06228a0928372859eb2810abd52f4e0ce1b31548b5fdd33df4e40d1e63ab77e,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d22e90a6-b25f-11eb-9445-16f63a1aa8c9,
9a241f84-06a6-46ed-9c59-ad15dab1c2e9,2021-05-20,16:09:43,0,0,0,0,1,0,0,60,0,0.0,c16e07725c881649d89b5672c570102d1e17138d506d64e3b2de5f15d702cb99,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d2c08f7e-b25a-11eb-9445-16f63a1aa8c9,
f1fc593f-0366-4887-920b-755d9e3daf47,2021-05-20,16:09:43,0,0,0,0,1,0,0,60,30,0.0,42a7a1b1c4f8085917fa8ec4928467da4d9c5ee1e344185e7a7cfffb710631b6,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d3454b66-b259-11eb-9445-16f63a1aa8c9,
e9bea79e-5012-4f65-b0b5-32e851005a4c,2021-05-20,16:09:43,0,0,0,0,1,0,0,60,0,22.5,a3c66b8980e647ead3ee0d02adf53fdcf1c4600255069154d499dabcadcdf428,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d34ee7ec-b25a-11eb-9445-16f63a1aa8c9,
6171021b-62a3-430a-94d8-3ff805aa362d,2021-05-20,16:09:43,0,0,1,1,0,0,1,0,30,0.0,59b8f92c765aafc677da989a95ebc149f4ed5a0a56d7ad9a02a3d1672cb417c1,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d37e0386-b329-11eb-9d7f-ccd9ac08c384,
1042ca09-07ec-4477-94b9-09f1ca03044f,2021-05-20,16:09:43,0,0,0,0,1,0,0,60,0,45.0,fd069d2835e84c5fab0036dfa10d8ebd6404f0b5a98d2df549737e22390cd599,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d3e2b120-b25a-11eb-9445-16f63a1aa8c9,
bc880f19-4375-4b69-b9f2-536561c63946,2021-05-20,16:09:43,0,0,0,0,1,0,1,45,15,0.0,5245e9a784573cb855d9bacf2a22a5d123b92f35b85dcd15ae7b40054fdab044,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d41a516c-b25e-11eb-9445-16f63a1aa8c9,
d4561862-a224-466a-bb13-4099bd17906f,2021-05-20,16:09:43,0,0,0,0,1,0,0,60,30,22.5,3a88f20444060f3503428cee7de61fd2f91059a4d660d4e5b0942c17dc643555,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d43541c0-b259-11eb-9445-16f63a1aa8c9,
6fb7164c-e824-4267-9add-c0d3f46fa80f,2021-05-20,16:09:43,0,0,1,0,1,1,0,0,30,0.0,0dd8bc1d69e29286a8b3a1b74aa0ad603a669267a46e61af3e4e16fe71063327,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d45136a4-b318-11eb-9d7f-ccd9ac08c384,
66274439-f54b-4c2b-bb7f-f9df6ae7dd4c,2021-05-20,16:09:43,0,0,0,0,1,0,0,60,0,67.5,95d6e0b5290c8c37f204e0d30b96ab394d3e6453c1bf151d5e1321ba9756b414,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d478da56-b25a-11eb-9445-16f63a1aa8c9,
8546a692-6b25-42d4-95e6-d1c24943b501,2021-05-20,16:09:43,0,0,0,1,0,2,0,45,45,90.0,859b06b56cc4a98dbdcd93e675aafe2c969963ae52b44e91fc9214da13b0c31f,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d4affe04-b31e-11eb-9d7f-ccd9ac08c384,
13790987-e10c-4cf7-8abd-bfe330972171,2021-05-20,16:09:43,0,0,0,0,1,0,1,45,15,22.5,f9598cc52ac085a944e078e28fe84d45eefe1e8b1cbc75f1340f9c7f9d93295e,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d4d656aa-b25e-11eb-9445-16f63a1aa8c9,
05135d25-69e1-4746-b667-5b00bcfed3a4,2021-05-20,16:09:43,0,0,1,0,1,2,1,60,0,67.5,c0c0c0b8e1d154298dc9c55c5584515dd4843bb06381f762584aae6bb558888c,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d518c718-b3e1-11eb-bf49-16f63a1aa8c9,
aee739e6-c9c5-4af9-9eba-93c3a4b80d36,2021-05-20,16:09:43,0,0,0,0,1,0,0,60,30,45.0,46d8d327d6e2a49967a6aed902b1bef2e5219f4a16da6713256ff60ad95d82a7,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d5588f08-b259-11eb-9445-16f63a1aa8c9,
d08381a3-708e-4e29-93ff-13793e4d263d,2021-05-20,16:09:43,0,0,0,0,1,0,0,60,30,67.5,8b121e3c838b17571e89a6cfb5c6b50d88120b5fef5cffc922f7729c4f27f106,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d65ee8de-b259-11eb-9445-16f63a1aa8c9,
730ee0b0-ecca-459b-aeda-6f1bffc6d38e,2021-05-20,16:09:43,0,0,0,0,1,0,1,45,15,45.0,9fc179c8f97e39747378e4abd15a3fab2782248446bb6c1cb0496c481cd95341,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d6f41418-b25e-11eb-9445-16f63a1aa8c9,
e4d012e0-2e0e-42e2-918e-969f6cf43851,2021-05-20,16:09:43,0,0,0,0,1,0,0,60,30,90.0,cdedcff777de70ac32431fd8bab864a041ed7d9578d09291fde4445bcbae73ab,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d7773618-b259-11eb-9445-16f63a1aa8c9,
062d4e47-3438-4947-a60c-2f2042e5406d,2021-05-20,16:09:44,0,0,0,0,1,0,1,45,15,67.5,1ef707540a4873b86f2f75acb630297ece316085f2786b529c4bff1f3c1a0079,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d7ce9a3e-b25e-11eb-9445-16f63a1aa8c9,
461af3fa-98c2-4745-9783-53743b26e3e5,2021-05-20,16:09:44,0,0,0,0,1,0,0,60,0,90.0,fced8d51364ef1ae5a183e34493da612cdcdbacc366f2dc4764ad968b8e9bf4c,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d7db642a-b25a-11eb-9445-16f63a1aa8c9,
9afd880e-85b7-40ea-b5fa-98503184f662,2021-05-20,16:09:44,0,0,0,0,1,0,0,0,15,0.0,7cbefec4ec9cdde3ca42e9443c045481c2e481b26dc9f7a1da9a19d7b9e0c59b,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d85a3552-b25a-11eb-9445-16f63a1aa8c9,
2c91859b-34f6-4ca7-8a2b-8c92e9f7088d,2021-05-20,16:09:44,0,0,0,0,1,0,0,0,45,0.0,246e75f2cdb4e7f2fd2f8985662ae58209b7a5be4a15517f0a584b9825acf5dc,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d894a878-b259-11eb-9445-16f63a1aa8c9,
eb7c6120-ae3d-46ab-a2d7-eaadcffde35f,2021-05-20,16:09:44,0,0,1,0,1,2,1,60,0,90.0,fe030e3e0378ad95c99286320cdba975955feab4d53ceb1abae40821fb6dc413,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d8be159e-b3e1-11eb-bf49-16f63a1aa8c9,
4058616b-87c6-4a4e-89de-d46edce3866a,2021-05-20,16:09:44,0,0,0,0,1,0,1,45,15,90.0,53a34b20665146080e554f3288225cff3f1c35b9433e442bde5619a44f3d2915,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d8dca89e-b25e-11eb-9445-16f63a1aa8c9,
744425da-a08e-4252-bdf8-4f182b7516ed,2021-05-20,16:09:44,0,0,0,0,1,0,1,0,60,45.0,7d7067b3273a3b0e93ae64e194f477ed6ca389d42ee94d982c8903d6006d7f62,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d8e7f978-b25f-11eb-9445-16f63a1aa8c9,
6dd7c433-d523-4847-8114-914a0f6308a9,2021-05-20,16:09:44,0,0,0,0,1,0,0,0,15,22.5,6d4181ca4ad3a07ae351241db288396c12605d824b4e9a78fd6175f778b330d3,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d8ee0656-b25a-11eb-9445-16f63a1aa8c9,
a6ff493c-4b52-4545-ad93-b6775037180c,2021-05-20,16:09:44,0,0,0,0,1,0,0,0,15,45.0,91253b603afa399614bf87e75a9cda4c08a0745cd59b4bb0c375b9fe48603b86,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d97f4e54-b25a-11eb-9445-16f63a1aa8c9,
8340f022-0efa-466d-a1c2-7448bc5b4000,2021-05-20,16:09:44,0,0,0,0,1,0,0,0,45,22.5,536468f6243354d1fb9a1e1224e3aff86bdd838c3754c3100ea9ade7ecabebad,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,d9e2af68-b259-11eb-9445-16f63a1aa8c9,
59076357-0995-481c-b5da-7faa05aa5511,2021-05-20,16:09:44,0,0,0,0,1,0,1,0,60,67.5,0fa2290aada69db4f02f83e399baaec2abbf67edc21e71838a862ff9acbdfcdb,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,da10bc86-b25f-11eb-9445-16f63a1aa8c9,
b3293740-9601-4776-985c-31bb7397831d,2021-05-20,16:09:44,0,0,0,0,1,0,0,0,15,67.5,25860c8465d99971be6805b02136f95aab54ee1099d108f12ef2ad0026ffbdce,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,da17dc6e-b25a-11eb-9445-16f63a1aa8c9,
754b0555-ab20-4b73-b376-ad9c4479b2d1,2021-05-20,16:09:44,0,0,0,0,1,0,1,60,15,0.0,66aaf047fbbba229203bf6bf6ba82e13c6ec60c626cd1c143e8c5a927650156c,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,da3d8816-b25e-11eb-9445-16f63a1aa8c9,
12ea3f28-9674-405e-8f59-93186f4ab296,2021-05-20,16:09:44,0,0,0,0,1,0,1,0,60,90.0,de66ae39a0565d35508fd590cefcb302866e492660ba8212c997bc340c5f5a4d,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,daacd24c-b25f-11eb-9445-16f63a1aa8c9,
a04fbc34-b316-4d97-bf39-0d429741ae9c,2021-05-20,16:09:44,0,0,0,0,1,0,0,0,15,90.0,7d02b1f815e4a6ae26419a72edd82803e125910e9cf8c1516afd739fd2c2eebb,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dab3bb48-b25a-11eb-9445-16f63a1aa8c9,
6e163318-c1ed-44db-b0f1-57c507615b39,2021-05-20,16:09:44,0,0,1,0,1,1,0,0,30,22.5,08c13751af9c24ffbbbe6ead8b874259e060a41fe189f8c39885e41662643ad6,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dae4ff0a-b318-11eb-9d7f-ccd9ac08c384,
11ff43c1-d0c8-4726-bb50-19f6a400f467,2021-05-20,16:09:44,0,0,0,0,1,0,0,0,45,45.0,9937cd3ed9641b43297be7e27ac61787d4b8efac87e5587a2b24499a4de08d51,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dae67980-b259-11eb-9445-16f63a1aa8c9,
4a40918f-c9bd-4ec4-9a3c-d470bd7fae5a,2021-05-20,16:09:44,0,0,0,0,1,0,1,15,60,0.0,258d397d96f8dd6bceca4f845efc50de807b4db7c5fdb462d945c67faa2b9804,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,db37dcde-b25f-11eb-9445-16f63a1aa8c9,
d53f8a1a-a74f-42f3-bb19-3ff59dc6bc92,2021-05-20,16:09:44,0,0,0,0,1,0,0,0,45,67.5,8f7ab9778c3561f97edf35ac1ecc3980ece56342a4558809ebc80b387f35fba0,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dbac9386-b259-11eb-9445-16f63a1aa8c9,
117609c0-c99e-4dd0-9383-93a36fb1850c,2021-05-20,16:09:44,0,0,0,0,1,0,1,15,60,22.5,8866164e81fd91fdf4c4205256430369187cc0a14d1b01a2b90941855c67bad0,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dbe75704-b25f-11eb-9445-16f63a1aa8c9,
26a77ad9-e8be-4784-9913-18734e72107d,2021-05-20,16:09:44,0,0,0,0,1,0,1,60,15,22.5,80e2caa945ae3f2d4ca7e994a206f00db3a6d699311e27452722a92298e2dc83,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dc43431c-b25e-11eb-9445-16f63a1aa8c9,
78cff1e7-6fd1-47f7-9d80-0a2aa75f6afb,2021-05-20,16:09:44,0,0,0,0,1,0,0,0,45,90.0,036c7c65696b6108c21b7a45c75b30e05fcc4de9becb7c199acd6b7116e983a4,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dc6d033c-b259-11eb-9445-16f63a1aa8c9,
27f20a48-4821-482b-939f-9109abbc5b6a,2021-05-20,16:09:44,0,0,0,0,1,0,1,15,60,45.0,172b9b28b793fa83d692bb7895bcd2d184e5ee13ee88141a1c682302333e7d2c,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dc8cd710-b25f-11eb-9445-16f63a1aa8c9,
6f663751-8740-48d2-aa15-30ba425667bb,2021-05-20,16:09:44,0,0,0,0,1,0,0,15,45,0.0,24907cc8e1ba27db1c6d1ac28b112d792298212b6e0d0506fe36965f8d45338a,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dd30266e-b259-11eb-9445-16f63a1aa8c9,
0cb610f3-a693-49c1-b892-454220d94166,2021-05-20,16:09:44,0,0,0,0,1,0,1,60,15,45.0,76bb11bdc6aaaa9d9e8ee0e1d94f7ac2c0450e1b9641621fda162fd83a829127,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dd5122b0-b25e-11eb-9445-16f63a1aa8c9,
f534830e-ca19-4b93-a090-daf517b507b8,2021-05-20,16:09:44,0,0,0,0,1,0,1,15,60,67.5,5dcd20394cd9195fa2547b91a11b73af5a4ceebeda2a74e446baffbba08fbe1b,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dda12f0c-b25f-11eb-9445-16f63a1aa8c9,
8c4e7459-9b0a-4cc4-a9c0-c5bedf76b7ce,2021-05-20,16:09:44,0,0,0,0,1,0,0,15,45,22.5,4067dc50c682d06f84eeb3896a946af223ae1e11086c2e8efd3014b94c9a717a,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,ddf36f98-b259-11eb-9445-16f63a1aa8c9,
3d85aaa9-4847-4934-932f-23016bcf84b3,2021-05-20,16:09:44,0,0,0,0,1,0,1,60,15,67.5,5dd2fd8efe7d82c4a164f50cf78eef98ade29de73dd19d43d83d7957397891e2,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,ddfd0030-b25e-11eb-9445-16f63a1aa8c9,
7ad5fce6-d78f-4738-80ec-fb1d20b7331e,2021-05-20,16:09:44,0,0,0,0,1,0,1,15,60,90.0,cf0cfaf0274b1a45092284f9be40ad48347526c614fb77b30bb24c4ea625a6cb,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,de38c998-b25f-11eb-9445-16f63a1aa8c9,
3dc84c43-ab08-422b-812e-e9e7c0cdc520,2021-05-20,16:09:44,0,0,0,0,1,0,1,30,60,0.0,8e798db9304209c5e22d3d632209a085184e705efebcf07cc8417d901b59a044,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dec017d6-b25f-11eb-9445-16f63a1aa8c9,
4e4ee7d6-840b-4b20-9cbb-cfc31179fe2f,2021-05-20,16:09:44,0,0,0,0,1,0,1,60,15,90.0,9036908000fc19573305656dfc1bf83eab32695fe63b7e5d61e8e3710e1efe41,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,dec4491a-b25e-11eb-9445-16f63a1aa8c9,
49571fbb-f5a8-4b3f-8634-5c61d934d65b,2021-05-20,16:09:44,0,0,0,0,1,0,0,15,45,45.0,caa500cc44043a8374a1e94b5048f50da393bb132347be3f13104cebf00919f6,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,df2a44f4-b259-11eb-9445-16f63a1aa8c9,
a5e031bb-67af-49d1-a8eb-e5ed89b09f53,2021-05-20,16:09:44,0,0,0,0,1,0,1,30,60,22.5,e64bf82029e4131fd011aef4023815711109c29fd361e9fa6733d94346d84e46,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,df5ab700-b25f-11eb-9445-16f63a1aa8c9,
480a691c-a7aa-4bcd-bcf3-9b159257be5e,2021-05-20,16:09:44,0,0,0,0,1,0,1,30,60,45.0,4e4f0bca40bb6e0961c073763cba750f757b8e633d3806e5434334ce05cd43c1,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e05a2f1e-b25f-11eb-9445-16f63a1aa8c9,
a7835948-3995-4d00-a7ba-4f730ea73f68,2021-05-20,16:09:45,0,0,0,0,1,0,0,15,15,0.0,2d66b6f4fee6e9195be255b30bd5f5710e269120cf4de8770fd2638e5875aa98,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e112c74a-b25a-11eb-9445-16f63a1aa8c9,
23ecdabc-bafc-4f92-8a32-e0fc744993d7,2021-05-20,16:09:45,0,0,0,0,1,0,1,0,30,0.0,37bc17b910b64ad896c0caea3bc56ce6d837cbb251a6a609551123e30f78b902,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e1299250-b25e-11eb-9445-16f63a1aa8c9,
9fee4e2e-c423-4c90-8de4-0837a0eff3ca,2021-05-20,16:09:45,0,0,0,0,1,0,1,30,60,67.5,2c7926cf553833870433013de87a4c01d997842ce0a8deee3f1b34861d0958db,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e152467c-b25f-11eb-9445-16f63a1aa8c9,
f98ace45-832b-4da6-82a4-8d5f75e062d3,2021-05-20,16:09:45,0,0,1,1,1,3,0,0,15,0.0,021c5dce90ca88bec5911422b2b802c585dd371aef4b97320a95b611f8bc2273,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e2387bc6-b320-11eb-9d7f-ccd9ac08c384,
b777fba4-9313-4255-9b3d-d7f29d8a6358,2021-05-20,16:09:45,0,0,0,0,1,0,1,0,30,22.5,68b1ce0fe92e266a7ec716b18395eb1db3d81830eb5c93f87e55f47d56af4720,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e25e39d2-b25e-11eb-9445-16f63a1aa8c9,
393d4531-ab02-400d-8f47-6dc1f73396ab,2021-05-20,16:09:45,0,0,0,0,1,0,0,15,15,22.5,177885cbd09fbadfeaf53f9433461a304837d0fd01b3a61917f389d31adb3028,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e26a1058-b25a-11eb-9445-16f63a1aa8c9,
7d332c43-2466-46d0-b8e1-c73179d7e630,2021-05-20,16:09:45,0,0,0,0,0,3,1,60,15,67.5,67e4df6d8976cb8e1c8676cf8e3a4158123e2c752905a1b8390783bcef7fe82e,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e28b04c6-b3e4-11eb-bf49-16f63a1aa8c9,
6f038c85-7925-4263-81de-ded181e10e4a,2021-05-20,16:09:45,0,0,0,0,1,0,1,30,60,90.0,29fce02fe94879bede66d1360a8a611d6df6d496c83dabfbee7914fa1804a018,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e2908c6a-b25f-11eb-9445-16f63a1aa8c9,
c881afdc-33fe-49dd-85ae-2c481cb1bc93,2021-05-20,16:09:45,0,0,0,1,0,2,0,45,15,90.0,1a8ca345c5a1f8bc53d65dd65d6886300c2a5202a2ff6fce6601c1e8cd337d66,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e293c34e-b31d-11eb-9d7f-ccd9ac08c384,
5189ae12-5d4b-40fd-8c3d-30d9da4b2c79,2021-05-20,16:09:45,0,0,0,0,1,0,0,15,45,67.5,6240c1aa4de83129df8cd4977248ff525b48d3c40b8b78139274375fd4e33464,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e2a6a9b0-b259-11eb-9445-16f63a1aa8c9,
aa8c8a58-f87e-4ea2-bab1-51cb54e64298,2021-05-20,16:09:45,0,0,0,0,1,0,0,15,15,45.0,e8692ba8c1c81b367044777b8d0b3ccf141ad55e4be9318ff8aa33e1d50792d8,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e317f588-b25a-11eb-9445-16f63a1aa8c9,
3e044425-65ee-4564-916d-ce2820944cab,2021-05-20,16:09:45,0,0,0,0,1,0,1,0,30,45.0,d61ce6d2410c1d9f9d051164cc816bf938c946c4863dfdb10798caf05fd24c8b,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e31b5904-b25e-11eb-9445-16f63a1aa8c9,
93be413b-8640-48b3-8b27-d7bea0815560,2021-05-20,16:09:45,0,0,0,0,1,0,0,15,45,90.0,f766e798c7e1d8da29f3a7378bd7e7e3a651de193f70fcb946a6363b31a7a9b0,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e3623d4c-b259-11eb-9445-16f63a1aa8c9,
916545a5-2f5d-47c1-b7d1-9627fe558279,2021-05-20,16:09:45,0,0,0,0,1,0,1,45,60,0.0,a9de447cccfbe376635665d5577355f91fd2a29458c0c53f1e4acfa17ac5dc21,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e36dab40-b25f-11eb-9445-16f63a1aa8c9,
604f89f4-1446-44d5-b9ff-272742283139,2021-05-20,16:09:45,0,0,0,1,0,1,1,60,15,90.0,a1e05dd1b1baa8f6228297641017d88b1f97423b014ea542fc6ed6d8f8a66d2b,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e3865780-b32c-11eb-9d7f-ccd9ac08c384,
3d437065-bae6-4a6e-9835-c613e1d99d61,2021-05-20,16:09:45,0,0,0,0,1,0,1,0,30,67.5,129406950eff4201f64fbc7df15986bb701c25086223627d56571748e660d7eb,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e3c3b982-b25e-11eb-9445-16f63a1aa8c9,
5a822137-05e2-4fed-957f-1f6acfe99c30,2021-05-20,16:09:45,0,0,0,0,1,0,0,15,15,67.5,c8fc11d9ef5cb06696cafceb7a3866ee40af0c7354dc7d0113548c4da1dd93f6,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e3cb358a-b25a-11eb-9445-16f63a1aa8c9,
63e457fa-758b-49ee-9245-1251c5763d61,2021-05-20,16:09:45,0,0,0,0,1,0,0,15,15,90.0,8dc444300bc2a08aa4b8175bca337d43194ed80a1af83a496170ef6e160cc04b,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e472ddb2-b25a-11eb-9445-16f63a1aa8c9,
09d84b97-f82d-495b-a720-75341366f9a3,2021-05-20,16:09:45,0,0,0,0,1,0,1,0,30,90.0,fd7216082d2356905ad11cd357463234a83a5876d21616f3e3e4ece0699f8f22,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e49b046e-b25e-11eb-9445-16f63a1aa8c9,
6ac95194-3c98-4c06-9bb1-0dc95a0d2b7c,2021-05-20,16:09:45,0,0,0,0,1,0,1,45,60,22.5,53838fdf9f74cd7f6fa054c73fd3aa698fa29b4ffb984970f12b97d482ccf2a6,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e4ceb812-b25f-11eb-9445-16f63a1aa8c9,
b0a92ec5-33ee-4c8e-b1a7-99039521a2e7,2021-05-20,16:09:45,0,0,0,0,1,0,0,30,45,0.0,7a25aa80f55a1cb6fb5d37d1612f56174066acd453d7a4424975c5b6edc7098c,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e4d8d302-b259-11eb-9445-16f63a1aa8c9,
5b7f1e00-7fd0-4021-bf41-e279d6eb839b,2021-05-20,16:09:45,0,0,0,0,0,3,1,60,15,90.0,0019f271e9cb6715506a12abbfe932de2404c8443778b3c66f2553d24508f71c,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e4ec82a8-b3e4-11eb-bf49-16f63a1aa8c9,
42f3d428-e74f-4b9f-95cb-c2276bd29757,2021-05-20,16:09:45,0,0,0,0,1,0,0,30,15,0.0,3df14847b287aa2ceb410873ac045bfabccac4e5782dab28c804d0159f921aa4,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e5106fd2-b25a-11eb-9445-16f63a1aa8c9,
0982b88c-7e3f-40ac-ae64-cb221e68f356,2021-05-20,16:09:45,0,0,0,0,1,0,1,15,30,0.0,b805b5692a15ddf88b16ffcbfb17188426c2d279d67a7c2fe981984f907286f7,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e5776b16-b25e-11eb-9445-16f63a1aa8c9,
2fa6e62f-4510-45bf-89d8-9436228e5d58,2021-05-20,16:09:45,0,0,0,0,1,0,1,45,60,45.0,cf397e182c35478bfdd389aca27376be45892ffecaf27a78f84d7957cd77a332,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e5807de0-b25f-11eb-9445-16f63a1aa8c9,
dc1bb17b-fa15-4a11-9c02-07b684ae98a9,2021-05-20,16:09:45,0,0,0,0,1,0,0,30,45,22.5,ee1f86fe73f53ca15e10940a2bd4a074d448f3990b76d3abab7ad914e918ca83,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e601835a-b259-11eb-9445-16f63a1aa8c9,
c5e07637-91a8-471d-9a81-2932fcc9ba44,2021-05-20,16:09:45,0,0,0,0,1,0,0,30,15,22.5,ffe3bfa518b9161f6b9131fb1e48229d15c0bc7137e33872893619f5f0ba3253,0,NA,flip,100,1,0,0,0,0,0,0,0,0,0,0,e6583280-b25a-11eb-9445-16f63a1aa8c9,
